mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.3752573013305664,0.01619405194792127,0.017786407470703126,0.0013830995752937873,6,2,5,200,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
0.11362624168395996,0.004332630380984088,0.008527231216430665,6.175554835928792e-05,,1,2,50,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.12698412698412698,0.03225806451612903,0.11428571428571428,0.03225806451612903,0.0967741935483871,0.08051203277009729,0.04055037825087426,1
0.2203826427459717,0.004564152059870567,0.01297621726989746,0.0007771572315551488,,1,2,100,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.06451612903225806,0.0,0.031746031746031744,0.0,0.03508771929824561,0.026269976015307082,0.024292926061944276,12
0.4392427921295166,0.015886062301906766,0.019481182098388672,0.0005618964985790002,,1,2,200,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.06666666666666667,0.034482758620689655,0.034482758620689655,0.0,0.03636363636363636,0.034399164054336476,0.021110979797399003,10
0.10740470886230469,0.0020706375808697284,0.008421850204467774,0.0001978482586819819,,1,5,50,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",0.09090909090909091,0.09090909090909091,0.15384615384615385,0.06349206349206349,0.0,0.07983127983127983,0.049726533364128335,2
0.21267027854919435,0.007657470125381327,0.011874151229858399,0.0001917490460371845,,1,5,100,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.12698412698412698,0.034482758620689655,0.10526315789473684,0.0,0.0,0.0533460086999107,0.053226644337082143,6
0.4117268562316895,0.020125937598200267,0.018402814865112305,0.0021791654133071726,,1,5,200,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.09836065573770492,0.03508771929824561,0.0,0.0,0.03571428571428571,0.033832532150047244,0.035939604027772784,11
0.11495614051818848,0.01089073843048597,0.009617471694946289,0.0008817513395541233,,2,2,50,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",0.14492753623188406,0.03225806451612903,0.06557377049180328,0.03125,0.03389830508474576,0.06158153526491243,0.04360899682584486,4
0.23734693527221679,0.022909370529241652,0.015372991561889648,0.00410055095174071,,2,2,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.09523809523809523,0.03508771929824561,0.034482758620689655,0.034482758620689655,0.03636363636363636,0.04713099362827131,0.024063355385168107,8
0.3833742618560791,0.07118155347956011,0.015470027923583984,0.004022437548467735,,2,2,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.09523809523809523,0.03571428571428571,0.03508771929824561,0.034482758620689655,0.03636363636363636,0.04737729904699052,0.023938610657071514,7
0.10786991119384766,0.003560505882519676,0.008998680114746093,0.000826786151426199,,2,5,50,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",0.15384615384615385,0.0625,0.125,0.0,0.0,0.06826923076923078,0.06308161333406433,3
0.2457362651824951,0.0273960464773195,0.012299585342407226,0.0007732992938079298,,2,5,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.06349206349206349,0.06666666666666667,0.1016949152542373,0.034482758620689655,0.03508771929824561,0.06028482466638054,0.024764695119686715,5
0.330427885055542,0.038332508386119846,0.01177220344543457,0.0011086716638781734,,2,5,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.06666666666666667,0.03571428571428571,0.034482758620689655,0.0,0.03571428571428571,0.03451559934318554,0.021108730443131357,9
